,date,difhat
0,2020-01-22,-0.11168783422462215
1,2020-01-23,0.02839852509918099
2,2020-01-24,0.1155089842843811
3,2020-01-25,0.1635820103144966
4,2020-01-26,0.18417326069370737
5,2020-01-27,0.18664915154749306
6,2020-01-28,0.17838042572327062
7,2020-01-29,0.16493572089103314
8,2020-01-30,0.1502751376439868
9,2020-01-31,0.1369438075991904
10,2020-02-01,0.12626546149819123
11,2020-02-02,0.1185359973076666
12,2020-02-03,0.11321704832005729
13,2020-02-04,0.1091295512542108
14,2020-02-05,0.10464731435601492
15,2020-02-06,0.09789058549937224
16,2020-02-07,0.07294165234123307
17,2020-02-08,0.052060875720674714
18,2020-02-09,0.02185256345441778
19,2020-02-10,-0.030842350086058668
20,2020-02-11,-0.09229244615260401
21,2020-02-12,-0.17835878248619647
22,2020-02-13,-0.21426837900770607
23,2020-02-14,-0.24096774193630352
24,2020-02-15,-0.25528061482542097
25,2020-02-16,-0.24453230862657788
26,2020-02-17,-0.20957730812084677
27,2020-02-18,-0.15967539690619634
28,2020-02-19,-0.09559915057166751
29,2020-02-20,-0.016648801698914348
30,2020-02-21,0.07642329861488194
31,2020-02-22,0.1750642127622496
32,2020-02-23,0.27615936899679316
33,2020-02-24,0.3719071695836291
34,2020-02-25,0.45235109718022193
35,2020-02-26,0.5137293963006653
36,2020-02-27,0.5472555364565078
37,2020-02-28,0.5592051774718177
38,2020-02-29,0.5441237738920313
39,2020-03-01,0.4974739609684221
40,2020-03-02,0.4324461522918939
41,2020-03-03,0.3622297502287569
42,2020-03-04,0.3289857417343572
43,2020-03-05,0.2677975528373951
44,2020-03-06,0.22526544645642332
45,2020-03-07,0.21729295176532543
46,2020-03-08,0.22106684194634751
47,2020-03-09,0.250757407220996
48,2020-03-10,0.27195065224078696
49,2020-03-11,0.2693346142187334
50,2020-03-12,0.2549873596934546
51,2020-03-13,0.24681565375753844
52,2020-03-14,0.24361715036992526
53,2020-03-15,0.2316988573169977
54,2020-03-16,0.22323389624911577
55,2020-03-17,0.22150065729673857
56,2020-03-18,0.21277682273305232
57,2020-03-19,0.1935706340384779
58,2020-03-20,0.16663161088134312
59,2020-03-21,0.14262716149305238
60,2020-03-22,0.12199211244858943
61,2020-03-23,0.10683688947351513
62,2020-03-24,0.09835372636295947
63,2020-03-25,0.0932773789061721
64,2020-03-26,0.08544544443349911
65,2020-03-27,0.07731216503211642
66,2020-03-28,0.06354231974943234
67,2020-03-29,0.056943068055608705
68,2020-03-30,0.052133683891369506
69,2020-03-31,0.046658913944945785
70,2020-04-01,0.04009606633646965
71,2020-04-02,0.031329760339878006
72,2020-04-03,0.021133582768804803
73,2020-04-04,0.010867630700815579
74,2020-04-05,0.00316614420063772
75,2020-04-06,-0.002842552330882359
76,2020-04-07,-0.006734755789283705
77,2020-04-08,-0.007572049752275748
78,2020-04-09,-0.009590454039874897
79,2020-04-10,-0.015551623015524676
80,2020-04-11,-0.021939528769414334
81,2020-04-12,-0.027194862979160184
82,2020-04-13,-0.029728991809181943
83,2020-04-14,-0.03027808676317308
84,2020-04-15,-0.03034988370927503
85,2020-04-16,-0.02998584285580023
86,2020-04-17,-0.030696733744669042
87,2020-04-18,-0.033806249368099575
88,2020-04-19,-0.03737486095674555
89,2020-04-20,-0.040096066336469616
90,2020-04-21,-0.039154616240400064
91,2020-04-22,-0.03687834968158959
92,2020-04-23,-0.0381636161392742
93,2020-04-24,-0.04157649914060041
94,2020-04-25,-0.046199817979730315
95,2020-04-26,-0.05016179593504767
96,2020-04-27,-0.052824350288378605
97,2020-04-28,-0.05396602285385929
98,2020-04-29,-0.0537566993631113
99,2020-04-30,-0.05352411770672463
100,2020-05-01,-0.05217312165049595
101,2020-05-02,-0.049955506118078676
102,2020-05-03,-0.04908281929433217
103,2020-05-04,-0.05021943573684791
104,2020-05-05,-0.05037617554876064
105,2020-05-06,-0.04885630498550336
106,2020-05-07,-0.04591263019532245
107,2020-05-08,-0.042545252300680604
108,2020-05-09,-0.0395661846497452
109,2020-05-10,-0.038373950854615244
110,2020-05-11,-0.03628880574387907
111,2020-05-12,-0.03506421276177357
112,2020-05-13,-0.03539387197908687
113,2020-05-14,-0.03594498938226399
114,2020-05-15,-0.035944989382263995
115,2020-05-16,-0.03648801698869724
116,2020-05-17,-0.0382263120640394
117,2020-05-18,-0.038516533522226254
118,2020-05-19,-0.035768025078491555
119,2020-05-20,-0.03189503488735691
120,2020-05-21,-0.02606734755798124
121,2020-05-22,-0.025522297502362037
122,2020-05-23,-0.02815451511790342
123,2020-05-24,-0.030155728587421812
124,2020-05-25,-0.03175042977056001
125,2020-05-26,-0.032179188997985886
126,2020-05-27,-0.0315906562848683
127,2020-05-28,-0.03142077055324673
128,2020-05-29,-0.029843260188189273
129,2020-05-30,-0.029526746890584793
130,2020-05-31,-0.02574982303578379
131,2020-06-01,-0.024404894327113028
132,2020-06-02,-0.023564566690342036
133,2020-06-03,-0.027940135504190472
134,2020-06-04,-0.030217413287593906
135,2020-06-05,-0.029770452017494304
136,2020-06-06,-0.029783597937203123
137,2020-06-07,-0.0289746182628147
138,2020-06-08,-0.025305895439463166
139,2020-06-09,-0.019546971382410516
140,2020-06-10,-0.013788047325357869
141,2020-06-11,-0.009004955000536257
142,2020-06-12,-0.00488219233493419
143,2020-06-13,-0.0009657194863011854
144,2020-06-14,0.001087066437459467
145,2020-06-15,0.0036616442512006587
146,2020-06-16,0.009316412175175797
147,2020-06-17,0.01590352917388362
148,2020-06-18,0.02226210941457671
149,2020-06-19,0.026317120032448734
150,2020-06-20,0.02953180301354978
151,2020-06-21,0.027388006876420422
152,2020-06-22,0.02408332490654367
153,2020-06-23,0.019152593791146182
154,2020-06-24,0.014297704520222606
155,2020-06-25,0.007336434422110143
156,2020-06-26,0.00015572858731980731
157,2020-06-27,-0.007701486500177852
158,2020-06-28,-0.011850541005197527
159,2020-06-29,-0.01570634037825141
160,2020-06-30,-0.014455455556728301
161,2020-07-01,-0.016268581251951388
162,2020-07-02,-0.017916877338517833
163,2020-07-03,-0.022403680857594692
164,2020-07-04,-0.02425523308735122
165,2020-07-05,-0.023649509556152883
166,2020-07-06,-0.024648599454022594
167,2020-07-07,-0.02354737587226134
168,2020-07-08,-0.019623824451477437
169,2020-07-09,-0.015850945495048382
170,2020-07-10,-0.012697947214119456
171,2020-07-11,-0.009299221357095041
172,2020-07-12,-0.0049458994842922835
173,2020-07-13,-0.0015229042370362234
174,2020-07-14,-0.000347861259987027
175,2020-07-15,0.0012063909394317543
176,2020-07-16,0.004584892304596442
177,2020-07-17,0.008127212053824787
178,2020-07-18,0.014061077965463938
179,2020-07-19,0.019390231570497737
180,2020-07-20,0.02513196480946964
181,2020-07-21,0.027029022145910506
182,2020-07-22,0.030264940843464237
183,2020-07-23,0.03291536050167933
184,2020-07-24,0.03562746486006656
185,2020-07-25,0.03630599656195985
186,2020-07-26,0.036462736373872616
187,2020-07-27,0.03631307513411076
188,2020-07-28,0.036112852664699616
189,2020-07-29,0.03428152492680281
190,2020-07-30,0.034249165739827274
191,2020-07-31,0.03316715542533275
192,2020-08-01,0.03264940843372416
193,2020-08-02,0.032657498230468054
194,2020-08-03,0.03340883810305632
195,2020-08-04,0.03405399939338111
196,2020-08-05,0.03323086257469087
197,2020-08-06,0.03455758924068791
198,2020-08-07,0.03588027100831298
199,2020-08-08,0.036621498634971376
200,2020-08-09,0.03660329659229764
201,2020-08-10,0.037369804833780676
202,2020-08-11,0.03882799069686582
203,2020-08-12,0.03886237233302732
204,2020-08-13,0.036701385377817204
205,2020-08-14,0.03268176762069968
206,2020-08-15,0.0303438163617171
207,2020-08-16,0.029362928506521113
208,2020-08-17,0.02957022954808316
209,2020-08-18,0.02925573869966466
210,2020-08-19,0.02790676509262196
211,2020-08-20,0.02385175447474995
212,2020-08-21,0.02045909596528346
213,2020-08-22,0.016903630296346304
214,2020-08-23,0.013682879967687363
215,2020-08-24,0.012278289008030447
216,2020-08-25,0.011002123571682699
217,2020-08-26,0.01000808979677792
218,2020-08-27,0.006513297603419888
219,2020-08-28,0.002875922742450897
220,2020-08-29,0.00036707452725377233
221,2020-08-30,-0.00039134391748538297
222,2020-08-31,-0.0007240368085776267
223,2020-09-01,-0.00011932450197227497
224,2020-09-02,0.0013004348265794332
225,2020-09-03,0.0010243705126943912
226,2020-09-04,0.00132065931843916
227,2020-09-05,0.004004449388222794
228,2020-09-06,0.007111942562467352
229,2020-09-07,0.010953584791219422
230,2020-09-08,0.014299726969408585
231,2020-09-09,0.018146425321125585
232,2020-09-10,0.02080594600067756
233,2020-09-11,0.02169177874413289
234,2020-09-12,0.022464354333173845
235,2020-09-13,0.0223339063606787
236,2020-09-14,0.023946809586490626
237,2020-09-15,0.024313884113744366
238,2020-09-16,0.02366265547586168
239,2020-09-17,0.022610981899156717
240,2020-09-18,0.021276165436415802
241,2020-09-19,0.02022449185971083
242,2020-09-20,0.02083729396306006
243,2020-09-21,0.0207361715037615
244,2020-09-22,0.01897259581359471
245,2020-09-23,0.01788350692694929
246,2020-09-24,0.01673071089094578
247,2020-09-25,0.01625846900602153
248,2020-09-26,0.016186672059919555
249,2020-09-27,0.015707351602844404
250,2020-09-28,0.017277783395750944
251,2020-09-29,0.019098998887717898
252,2020-09-30,0.020572353119697823
253,2020-10-01,0.02403478612608031
254,2020-10-02,0.028972595813628703
255,2020-10-03,0.034116695318146144
256,2020-10-04,0.039063606027031406
257,2020-10-05,0.04466477904757832
258,2020-10-06,0.05007988674301589
259,2020-10-07,0.05716553746606558
260,2020-10-08,0.06176357569037083
261,2020-10-09,0.06594397815777304
262,2020-10-10,0.06897360703835771
263,2020-10-11,0.07107695419176763
264,2020-10-12,0.07286682172135202
265,2020-10-13,0.0742592779858931
266,2020-10-14,0.07448781474390781
267,2020-10-15,0.07385579937329184
268,2020-10-16,0.07221963798184121
269,2020-10-17,0.07102032561456036
270,2020-10-18,0.06988775407041656
271,2020-10-19,0.07008190919226978
272,2020-10-20,0.07055617352638
273,2020-10-21,0.07062392557411004
274,2020-10-22,0.06995044999518167
275,2020-10-23,0.07001415714453976
276,2020-10-24,0.07187177672185421
277,2020-10-25,0.0769713823442803
278,2020-10-26,0.07837395085475125
279,2020-10-27,0.07746283749647129
280,2020-10-28,0.07619172818308848
281,2020-10-29,0.07199817979597745
282,2020-10-30,0.06766103751666246
283,2020-10-31,0.06451612903247743
284,2020-11-01,0.06268783496835956
285,2020-11-02,0.05937304075255295
286,2020-11-03,0.05446354535360816
287,2020-11-04,0.04936495095577506
288,2020-11-05,0.04358681363145569
289,2020-11-06,0.04048235413099008
290,2020-11-07,0.03749115178493885
291,2020-11-08,0.03588229345749887
292,2020-11-09,0.03501971887968222
293,2020-11-10,0.03195469713834304
294,2020-11-11,0.028553948832132678
295,2020-11-12,0.024718373950938528
296,2020-11-13,0.021633127717739647
297,2020-11-14,0.022178177773358863
298,2020-11-15,0.023013449287164922
299,2020-11-16,0.02379411467294977
300,2020-11-17,0.022388512488699858
301,2020-11-18,0.020891900091081255
302,2020-11-19,0.017501264030800743
303,2020-11-20,0.013486702396648146
304,2020-11-21,0.010999089897903715
305,2020-11-22,0.011671554252239093
306,2020-11-23,0.012615026797494613
307,2020-11-24,0.014698149459044834
308,2020-11-25,0.012333906360644645
309,2020-11-26,0.00958337546772398
310,2020-11-27,0.005787238345656265
311,2020-11-28,0.004590959652154364
312,2020-11-29,0.0068166649813155445
313,2020-11-30,0.007958337546796215
314,2020-12-01,0.00930326625546698
315,2020-12-02,0.009824046920854533
316,2020-12-03,0.00932045707354773
317,2020-12-04,0.007656992618086518
318,2020-12-05,0.008269794721435745
319,2020-12-06,0.012367276772213156
320,2020-12-07,0.015894428152546724
321,2020-12-08,0.018796642734415225
322,2020-12-09,0.020481342906329136
323,2020-12-10,0.021724137931108355
324,2020-12-11,0.023151987056403932
325,2020-12-12,0.02505106684203078
326,2020-12-13,0.027773283446347857
327,2020-12-14,0.02983011426848045
328,2020-12-15,0.02747193851763817
329,2020-12-16,0.02337243401767479
330,2020-12-17,0.022022449186039086
331,2020-12-18,0.019532814238108685
332,2020-12-19,0.01739609667313024
333,2020-12-20,0.01572454242092514
334,2020-12-21,0.0162170087977091
335,2020-12-22,0.016455657801653697
336,2020-12-23,0.011530994033814114
337,2020-12-24,0.006616442511904391
338,2020-12-25,-0.00020123369400413572
339,2020-12-26,-0.003850743250088958
340,2020-12-27,-0.005082414804345348
341,2020-12-28,-0.003525128931147612
342,2020-12-29,-0.0010425725553681099
343,2020-12-30,-0.0009990898978697344
344,2020-12-31,-0.0017959348771423426
345,2021-01-01,-0.0011760542016422092
346,2021-01-02,-0.000455051066843517
347,2021-01-03,-0.0006128021033492475
348,2021-01-04,0.005718475073333225
349,2021-01-05,0.008230356962309313
350,2021-01-06,0.009847305086493206
351,2021-01-07,0.0092607948225616
352,2021-01-08,0.006718576195795953
353,2021-01-09,0.005442410759448207
354,2021-01-10,0.00667205986451863
355,2021-01-11,0.008352715138060605
356,2021-01-12,0.005745778137343877
357,2021-01-13,0.0042886034988517015
358,2021-01-14,-0.0035271513803335434
359,2021-01-15,-0.009337647891628467
360,2021-01-16,-0.012530083931683807
361,2021-01-17,-0.012814238042312744
362,2021-01-18,-0.009066639700708336
363,2021-01-19,-0.0037900697745097828
364,2021-01-20,0.00120133481646685
365,2021-01-21,0.002950753362331835
366,2021-01-22,-0.00014460511679689368
367,2021-01-23,-0.003095358479128701
368,2021-01-24,-0.00840428759230278
369,2021-01-25,-0.00527252502782656
370,2021-01-26,-0.002913338052391302
371,2021-01-27,-0.001764586914759718
372,2021-01-28,-0.003281423804238036
373,2021-01-29,-0.0069491354029965905
374,2021-01-30,-0.012711093133828209
375,2021-01-31,-0.015455556679190977
376,2021-02-01,-0.0168105976337916
377,2021-02-02,-0.018330468197048855
378,2021-02-03,-0.016295884315961948
379,2021-02-04,-0.01929113156038512
380,2021-02-05,-0.020914147032126917
381,2021-02-06,-0.02374456466789346
382,2021-02-07,-0.023955910607827445
383,2021-02-08,-0.021386388917051177
384,2021-02-09,-0.01769440792806097
385,2021-02-10,-0.01846799474169492
386,2021-02-11,-0.018069572252058626
387,2021-02-12,-0.014580847406258519
388,2021-02-13,-0.015826676104816712
389,2021-02-14,-0.01674183436146863
390,2021-02-15,-0.013828496309077273
391,2021-02-16,-0.007107897664095366
392,2021-02-17,-0.0006916776216021026
393,2021-02-18,0.0041884922641461245
394,2021-02-19,0.007761148751164041
395,2021-02-20,0.010032359187009569
396,2021-02-21,0.012497724744708312
397,2021-02-22,0.013918495297852995
398,2021-02-23,0.01119728991812891
399,2021-02-24,0.015923753665743317
400,2021-02-25,0.016557791485545238
401,2021-02-26,0.015171402568562057
402,2021-02-27,0.01421175042981877
403,2021-02-28,0.015027808676358083
404,2021-03-01,0.016120942461375465
405,2021-03-02,0.018037213065083067
406,2021-03-03,0.019605622408803654
407,2021-03-04,0.021194256244383942
408,2021-03-05,0.021693801193318797
409,2021-03-06,0.02500859540912538
410,2021-03-07,0.030234604105674648
411,2021-03-08,0.03586611386401113
412,2021-03-09,0.04146829810915103
413,2021-03-10,0.04508949337663225
414,2021-03-11,0.04533825462650669
415,2021-03-12,0.04264232986160722
416,2021-03-13,0.04688846192755349
417,2021-03-14,0.050016179593657756
418,2021-03-15,0.0520204267369551
419,2021-03-16,0.05156234199633265
420,2021-03-17,0.05335928809806796
421,2021-03-18,0.05303974112668452
422,2021-03-19,0.053805238143574574
423,2021-03-20,0.052735362524195875
424,2021-03-21,0.051322681767795086
425,2021-03-22,0.05287794519180686
426,2021-03-23,0.05691677621619112
427,2021-03-24,0.05373445242206562
428,2021-03-25,0.04751845484898349
429,2021-03-26,0.044119728991959074
430,2021-03-27,0.042004247143433315
431,2021-03-28,0.041315603195610166
432,2021-03-29,0.04311558297112442
433,2021-03-30,0.042767721711137394
434,2021-03-31,0.03896147234313983
435,2021-04-01,0.03387299019123658
436,2021-04-02,0.02808474062098735
437,2021-04-03,0.02556173526148843
438,2021-04-04,0.02636363636372597
439,2021-04-05,0.030767519466178
440,2021-04-06,0.036495095560848116
441,2021-04-07,0.03714935787250977
442,2021-04-08,0.03601678632836597
443,2021-04-09,0.03418040246750421
444,2021-04-10,0.034196582060991985
445,2021-04-11,0.03638992820317763
446,2021-04-12,0.04088684396818434
447,2021-04-13,0.04118414399852208
448,2021-04-14,0.040416624532446044
449,2021-04-15,0.03792395591073668
450,2021-04-16,0.03392557387007185
451,2021-04-17,0.03394984326030349
452,2021-04-18,0.03287657582499086
453,2021-04-19,0.031989225005403306
454,2021-04-20,0.03132323513854488
455,2021-04-21,0.030888833243574068
456,2021-04-22,0.03066731071225466
457,2021-04-23,0.030607304999521988
458,2021-04-24,0.030621081314048972
459,2021-04-25,0.030580814308812543
460,2021-04-26,0.03031486977165959
461,2021-04-27,0.029604086315873288
462,2021-04-28,0.02817805707073925
463,2021-04-29,0.025711411372111814
464,2021-04-30,0.021820096452980036
465,2021-05-01,0.016057659134033994
466,2021-05-02,0.007911527514231102
